year,team,seed,opponent,win,win_margin,previous_tournament,tournament_two_years_back,win percent,wins_in_last_10,percent_of_wins_away,coach_tenure,total_seasons_coaching,coach_final_fours,coach_championships,coach_NBA_draft_picks,automatic_bid,RPI,Sagarin,SOS,Total_Games,ppg,ppg_allowed,Efficiency,Efficiency_Allowed,Rbs_Per_Game,Rbs_Per_Game_Allowed,Steals_Per_Game,Steals_Per_Game_Allowed,Blocks_Per_Game,FG_Percent,3_pt_percent,TS_percent,free_throw_rate,assists_per_game,freshmen_play_time,sophomore_play_time,junior_play_time,senior_play_time,year,opponent,opp_seed,opp_previous_tournament,opp_tournament two years back,opp_win_percent,opp_wins_in_last_10,opp_percent_of_wins_away,opp_coach_tenure,opp_total_seasons_coaching,opp_coach_final_fours,opp_coach_championships,opp_coach_NBA_draft_picks,opp_automatic_bid,opp_RPI,opp_Sagarin,opp_SOS,opp_Total_Games,opp_Points_Scored_Per_Game,opp_Points_Allowed_Per_Game,opp_Efficiency,opp_Efficiency_Allowed,opp_Rbs_Per_Game,opp_Rbs_Per_Game_Allowed,opp_Steals_Per_Game,opp_Steals_Per_Game_Allowed,opp_Blocks_Per_Game,opp_FG_percent,opp_3_pt_percent,opp_TS_percent,opp_free_throw_rate,opp_assists_per_game,opp_freshmen_play_time,opp_sophomore_play_time,opp_junior_play_time,opp_senior_play_time,Round
2010,West Virginia,2,morgan st,1,27,1,1,0.8157894737,8,0.3225806452,3,28,1,0,14,0,4,5,3,38,72.42105263,63.52631579,111.5,97.8,38.57894737,32.31578947,5.605263158,6.131578947,4.078947368,43,33.7,52.9,39.7,15.5,6.323529412,27.88135593,10.66060606,29.55263158,2010,Morgan St,15,1,0,0.7297297297,8,0.4814814815,4,18,0,0,3,1,103,148,292,37,76.02702703,70.43243243,107.2,99.3,40.21621622,36.51351351,6.567567568,5.891891892,4.108108108,42.9,33.1,52,43.9,12.5,19.04347826,22.7706422,15.23076923,17.76388889,1
2010,Baylor,3,sam houston st,1,9,0,1,0.7777777778,8,0.2857142857,7,8,0,0,0,0,9,7,14,36,76.97222222,65.61111111,113.8,97,39.08333333,32.72222222,6.583333333,6.027777778,6.722222222,48.7,38.5,58,35.8,14.1,8.234375,19.54455446,33.86111111,11.58441558,2010,Sam Houston St,14,0,0,0.7575757576,8,0.36,12,12,0,0,0,1,70,102,199,33,79.27272727,69.3030303,111.5,97.5,37.78787879,33.54545455,7.787878788,6.363636364,2.575757576,46.3,37,56.7,37,20.3,15.79874214,23.79411765,25.07843137,29.66666667,1
2010,Georgetown,3,ohio,0,-14,0,1,0.6764705882,5,0.3913043478,6,10,1,0,4,0,7,21,1,34,73.52941176,66.05882353,110.4,99.2,33.32352941,30.97058824,6.970588235,7.235294118,4.735294118,49.9,38.7,58.6,37,15.4,10.744,33.83823529,26.74576271,0,2010,Ohio,14,0,0,0.5945945946,7,0.3636363636,2,2,0,0,0,1,93,98,112,37,74.67567568,69.43243243,105.9,98.4,37.05405405,37.75675676,7.513513514,5.783783784,2.621621622,43,36.6,53.7,41,14.2,19.48611111,24.8,23.43243243,27.78378378,1
2010,New Mexico,3,montana,1,5,0,0,0.8571428571,9,0.3666666667,3,19,0,0,2,0,10,34,69,35,75.85714286,67.2,111.4,98.7,38.48571429,33.28571429,6.6,5.6,3.428571429,43.8,36.9,54.1,44.8,14.2,8.12745098,21.02158273,31.1,32.05714286,2010,Montana,14,0,0,0.6875,8,0.3636363636,4,4,0,0,0,1,97,106,206,32,69.625,61.25,109.8,96.6,32.75,30.03125,6.4375,5.625,3.3125,48.3,39.9,57.9,36.9,12.4,14.90909091,14.64912281,17.77173913,24.14754098,1
2010,Pittsburgh,3,oakland,1,23,1,1,0.7352941176,8,0.24,7,7,0,0,4,0,15,26,10,34,68.70588235,61.79411765,107.5,96.6,37.38235294,32.32352941,5.205882353,5.470588235,4.088235294,44.6,34.3,53.6,42.8,15.8,12.20338983,29.77941176,24.65346535,19.21153846,2010,Oakland,14,0,0,0.7428571429,10,0.3846153846,16,16,0,0,0,1,52,113,156,35,76.45714286,71.54285714,108.4,101.5,38.4,33.54285714,6.742857143,6.885714286,4.771428571,44.8,32.2,54.2,42.7,13.2,10.21686747,11.66666667,23.87931034,32.81428571,1
2010,Maryland,4,houston,1,12,1,0,0.7272727273,8,0.3333333333,21,32,2,1,25,0,24,17,23,33,79.66666667,68.3030303,112.2,96.2,38.48484848,37.93939394,7.757575758,5.606060606,4.666666667,47.1,38.2,55.2,33.6,16.5,17.7704918,17.96296296,15.04950495,31.43434343,2010,Houston,13,0,0,0.5428571429,6,0.4210526316,6,36,0,0,9,0,110,104,106,35,78.6,74.97142857,109.4,104.3,33.85714286,42.28571429,9.4,4.514285714,2.942857143,42,35.6,52,33.7,12.4,11.34444444,26.6,17.75630252,28.98058252,1
2010,Purdue,4,siena,1,8,1,1,0.8285714286,8,0.275862069,5,6,0,0,1,0,16,9,53,35,70.48571429,61.25714286,105.3,91.5,33.42857143,35,7.085714286,4.057142857,4.628571429,44.3,31.8,53.3,38.6,14.1,11.51666667,12.92592593,31.06185567,20.57446809,2010,Siena,13,1,1,0.7941176471,8,0.3333333333,5,14,0,0,0,1,30,55,123,34,75.11764706,65.47058824,106.6,92.9,38.52941176,34.73529412,8.735294118,6.117647059,3.5,45.4,32.1,52.7,38.7,14.3,23.79012346,15.28888889,26.4379562,19.33333333,1
2010,Vanderbilt,4,murray st,0,-1,0,1,0.7272727273,7,0.375,11,17,0,0,5,0,26,33,25,33,76.87878788,68.90909091,109.6,98.3,36.27272727,35.81818182,5.696969697,6.696969697,5.181818182,47,36.8,56.8,46.6,13.2,18.12195122,17.85849057,13.95833333,26.6097561,2010,Murray St,13,0,0,0.8611111111,9,0.3870967742,4,12,0,0,0,1,56,53,263,36,76.47222222,60.41666667,112.4,88.8,36.63888889,30.30555556,9.638888889,6.5,5.444444444,49.9,37.7,58.6,41.9,15.4,14.15789474,16.33333333,19.15441176,19.71276596,1
2010,Wisconsin,4,wofford,1,4,1,1,0.7272727273,7,0.2083333333,9,26,0,0,2,0,21,14,28,33,67.09090909,56.90909091,111.3,94.4,32,30.36363636,5.666666667,4.484848485,3.424242424,44.3,35.7,54.8,32.5,12.5,8.465116279,20.66153846,20.07017544,34.71212121,2010,Wofford,13,0,0,0.7428571429,10,0.3846153846,8,8,0,0,0,1,69,80,204,35,68.8,60.97142857,105.4,93.4,35.51428571,32.6,6.914285714,5.171428571,2.114285714,44,35,53.1,44.3,13.4,4.090909091,14.56910569,21.69318182,18.46268657,1
2010,Butler,5,texas el paso,1,18,1,1,0.8684210526,10,0.3939393939,3,3,1,0,0,1,11,8,77,38,68.71052632,59.42105263,106.9,92.4,32.65789474,30.05263158,7.026315789,5.263157895,2.263157895,44.2,34.2,55.9,46.9,12.2,3.782608696,25.72413793,15.35,18.30232558,2010,UTEP,12,0,0,0.7878787879,9,0.3461538462,4,4,0,0,0,0,36,42,111,33,75.27272727,64.57575758,106.6,91.5,36.15151515,35.45454545,8.727272727,5.757575758,3.636363636,47.4,34.3,55.6,39.6,14.8,2.764705882,28.93939394,17.0979021,0,1
2010,Michigan St,5,new mexico st,1,3,1,1,0.7567567568,5,0.2857142857,15,15,5,1,11,0,28,13,51,37,71.83783784,63.81081081,108.7,96.5,38.54054054,29.97297297,6.513513514,6.567567568,3.324324324,47.1,34.4,54.7,36.9,16.4,7.383561644,19.08391608,20.94557823,15.48571429,2010,New Mexico St,12,0,0,0.6470588235,7,0.4090909091,3,3,0,0,0,0,51,97,72,34,78.29411765,77.61764706,108.7,107.7,35.64705882,37.70588235,5.970588235,5.647058824,3.264705882,46,37.1,56.4,38.4,14.2,7.383561644,28.0375,26.57425743,19.33333333,1
2010,Temple,5,cornell,0,-13,1,1,0.8285714286,10,0.4482758621,4,21,0,0,1,0,8,22,50,35,64.94285714,56.77142857,104.1,91,36.6,32.65714286,4.657142857,5.342857143,2.971428571,43.8,33.7,51.8,27.4,14.7,9.701298701,18.5078125,24.44444444,30.30379747,2010,Cornell,12,1,1,0.8529411765,9,0.4827586207,10,10,0,0,0,1,48,32,205,34,74.85294118,63.35294118,114.8,97.2,33.67647059,30.58823529,7.147058824,6.382352941,3.676470588,48.2,42.9,59.2,28.4,16,4.719512195,29.58823529,7.671052632,18.89147287,1
2010,Texas A&M,5,utah st,1,16,1,1,0.7058823529,7,0.2916666667,3,12,0,0,2,0,13,16,6,34,71.35294118,64.47058824,106.2,96,36.82352941,34.11764706,6.558823529,6.382352941,3.323529412,44,33.5,53.4,48.3,12.3,13.49019608,24.46969697,14.39814815,27.42857143,2010,Utah St,12,1,0,0.7714285714,9,0.2962962963,12,24,0,0,1,0,30,44,100,35,73.11428571,59.91428571,116.6,95.5,35.37142857,29.42857143,4.628571429,4.828571429,3.514285714,48.8,41.4,58.1,29.8,16.7,7.871794872,10.91111111,23.59183673,31.77142857,1
2010,Marquette,6,washington,0,-2,1,1,0.6470588235,7,0.3181818182,2,3,0,0,0,0,50,36,40,34,73.08823529,64.64705882,111.9,99,31.5,32.82352941,7.911764706,5.617647059,2.117647059,45.6,41.3,56.4,34.9,15.2,7.2,27.94594595,21.73148148,30.97058824,2010,Washington,11,1,0,0.7222222222,8,0.1923076923,8,14,0,0,6,0,41,31,60,36,79.19444444,69.97222222,108.5,95.9,37.88888889,34.30555556,7.333333333,6.111111111,4.194444444,45.4,33.6,54,40.9,14.3,11.92473118,16.86092715,22.71698113,32.27777778,1
2010,Notre Dame,6,old dominion,0,-1,0,1,0.6571428571,6,0.2173913043,10,15,0,0,2,0,49,50,35,35,75.28571429,68.37142857,116.4,105.7,35.71428571,32.22857143,5.542857143,5.971428571,2.971428571,47,38.8,57.1,38.1,16.7,4.785714286,0,23.9375,28.85314685,2010,ODU,11,0,0,0.75,8,0.2962962963,9,16,0,0,0,1,27,37,89,36,67.08333333,57.47222222,106.3,91.1,38.72222222,30.61111111,7.833333333,6.416666667,2.916666667,44.7,31.7,51.2,30.3,15.4,4.064516129,13.39097744,25.77777778,22.61971831,1
2010,Tennessee,6,san diego st,1,3,1,1,0.7567567568,7,0.25,5,18,0,0,0,0,14,15,17,37,73.51351351,65.21621622,105.1,93.2,36.56756757,35.43243243,7.837837838,6.081081081,3.648648649,45.6,32,53.5,35.6,14.3,12.73529412,20,13.92592593,24.23664122,2010,San Diego St,11,0,0,0.7352941176,9,0.4,11,20,3,1,12,0,18,45,48,34,70.26470588,61.79411765,108.8,95.7,36.97058824,30.44117647,7.382352941,5.941176471,4.588235294,47.4,31.7,54.3,40.1,13.5,7.235294118,14.93103448,21.80152672,22.448,1
2010,Xavier,6,minnesota,1,11,1,1,0.7428571429,8,0.2692307692,1,1,0,0,0,0,19,11,42,35,79.8,69.51428571,111,96.7,40.42857143,35.14285714,6.714285714,6.4,3.771428571,46.2,37.7,55.9,41.9,14.1,13.46031746,23.88235294,16.47328244,27.8,2010,Minnesota,11,1,0,0.6,7,0.2857142857,3,19,1,1,9,0,62,43,37,35,72.37142857,64.05714286,108.9,96.3,35.34285714,33.62857143,7.8,6.571428571,5.685714286,46.8,39.8,55.9,33.9,16.7,10.22666667,22.63106796,22.28409091,21.91304348,1
2010,BYU,7,florida,1,7,1,1,0.8333333333,7,0.4,5,5,0,0,1,0,23,12,116,36,83.11111111,66.44444444,116.2,92.9,37,32.80555556,8.527777778,6.027777778,3.472222222,48.3,41.7,59.6,38.8,15.8,16.23333333,14.26277372,23.47826087,17.09183673,2010,Florida,10,0,0,0.6176470588,4,0.2380952381,14,16,3,2,12,0,56,51,36,34,72.20588235,66.41176471,107.5,98.9,37.20588235,34.41176471,7.147058824,6.676470588,2.764705882,44.4,31.3,52.8,33.4,14.1,19.35135135,18.80232558,26.95327103,27.70588235,1
2010,Clemson,7,missouri,0,-8,1,1,0.65625,6,0.3333333333,7,22,0,0,0,0,34,27,24,32,73.4375,64.53125,104.8,92.1,36.8125,34.75,9.40625,8.21875,4.71875,45.3,34.2,53.7,34.8,14.2,11.08403361,18.57731959,20.7260274,25.5942029,2010,Missouri,10,1,0,0.6764705882,6,0.1739130435,4,8,0,0,1,0,44,20,47,34,77.26470588,66.23529412,108,92.6,35.32352941,38.17647059,10.91176471,6,4.705882353,44,36.8,53.8,33.9,15.4,11,17.32386364,20,26.07070707,1
2010,Oklahoma St,7,georgia tech,0,-5,1,0,0.6666666667,6,0.1363636364,2,13,0,0,1,0,32,38,25,33,73.84848485,67.96969697,107.2,98.7,35.45454545,33.96969697,6.484848485,5.727272727,2.545454545,45.1,34.9,55.8,36.5,12.5,13.53846154,33.15151515,22.44715447,30.60606061,2010,Georgia Tech,10,0,0,0.6388888889,5,0.2608695652,10,13,1,0,5,0,33,29,13,36,72.80555556,65.69444444,102.9,92.9,39.55555556,34.97222222,8,7.888888889,5.277777778,45.9,36.3,53.8,37.7,14.1,20.54929577,19.35849057,15.23214286,22.1971831,1
2010,Richmond,7,st marys,0,-9,0,0,0.7428571429,8,0.3846153846,5,8,0,0,0,0,25,41,59,35,69.34285714,62.74285714,104.4,94.5,32.54285714,37.91428571,8.257142857,5.428571429,4.514285714,44.7,35.5,54.1,32.4,12.6,5.31372549,11.17142857,25.15714286,31.27142857,2010,St Mary's,10,0,1,0.8235294118,8,0.3571428571,9,9,0,0,1,0,35,28,120,34,78.47058824,66.41176471,116.7,98.8,36.58823529,32.23529412,4.941176471,5.647058824,5.176470588,48.4,40.6,59,33.4,16,7.666666667,15.19047619,24.23529412,31.54807692,1
2010,California,8,louisville,1,15,1,0,0.6857142857,8,0.25,2,32,1,0,15,0,19,25,15,35,77.22857143,68.2,113.4,100.1,35.45714286,32.08571429,5.657142857,5.514285714,2.457142857,47.6,37.4,57.1,35.4,14.3,6.382352941,13.50393701,14.03225806,28.57668712,2010,Louisville,9,1,1,0.6060606061,6,0.25,9,24,5,1,18,0,37,52,7,33,75.90909091,69.81818182,110.6,101.7,36.96969697,35.03030303,7.818181818,6.575757576,4.090909091,44.7,33.7,54.6,35.7,15.5,9.660377358,19.86567164,20.06451613,22.75961538,1
2010,Gonzaga,8,florida st,1,7,1,1,0.7941176471,8,0.2962962963,11,11,0,0,5,0,37,35,118,34,76.88235294,67.38235294,109.6,96.1,37.82352941,33.35294118,6.676470588,6.588235294,4.176470588,49.1,35.2,57,49.4,13.4,13.47619048,21.4040404,31.85294118,20.72058824,2010,Florida St,9,1,0,0.6875,6,0.3181818182,8,22,0,0,8,0,42,30,54,32,68.21875,61.9375,100.6,89,37.84375,32.625,8.34375,7.9375,6.25,45.2,33.5,53.2,38.6,13.9,12.55263158,22.33125,21.23214286,20.25,1
2010,Texas,8,wake forest,0,-1,1,1,0.7058823529,5,0.25,12,23,1,0,15,0,29,19,44,34,81.20588235,70.02941176,109.2,94.2,41.91176471,36.05882353,7.911764706,7.264705882,5.705882353,46.6,34.5,53.6,40.7,14.4,21.15517241,9.794117647,14.74796748,22.82178218,2010,Wake Forest,9,1,0,0.6451612903,5,0.3,3,10,0,0,2,0,39,40,30,31,72.80645161,69.51612903,101,96.4,42.12903226,37.35483871,7.129032258,7.161290323,5.258064516,43.4,30.8,50.6,40.8,11.9,22.48387097,17.02298851,9,25.390625,1
2010,UNLV,8,northern iowa,0,-3,0,1,0.7352941176,6,0.4,6,24,1,0,5,0,47,48,92,34,73.08823529,63.76470588,107.7,94,33.79411765,34.47058824,7.823529412,4.764705882,3.441176471,46.1,33.2,55.2,32.7,16.2,15.73529412,21.99065421,20.23846154,11.70588235,2010,N Iowa,9,1,0,0.8571428571,8,0.3666666667,4,4,0,0,0,1,17,23,112,35,63.31428571,55.11428571,106.6,92.8,32.25714286,29.77142857,5.657142857,4.657142857,2,42.9,35.4,54.1,37,10.5,9.990384615,26.36363636,22.87619048,22.04098361,1
1986,Duke,1,odu,1,28,0,1,0.925,10,0.2702702703,6,11,0,0,6,1,,4,21,40,79.8,67.2,,,,,,,,,,,,,,,,,1986,ODU,8,0,0,0.7419354839,8,0.3913043478,1,26,0,0,14,0,,46,57,31,66.3,62.1,,,,,,,,,,,,,,,,,2
1986,Kansas,1,temple,1,22,0,1,0.8974358974,10,0.2571428571,3,5,0,0,9,1,,2,10,39,80.3,67.5,,,,,,,,,,,,,,,,,1986,Temple,9,0,1,0.8064516129,8,0.36,4,14,0,0,4,0,,47,144,31,67.6,58,,,,,,,,,,,,,,,,,2
1986,Kentucky,1,W Kentucky,1,7,0,1,0.8888888889,10,0.34375,1,17,0,0,20,1,,7,23,36,74.1,61.4,,,,,,,,,,,,,,,,,1986,W Kentucky,8,0,0,0.7419354839,6,0.3043478261,6,6,0,0,3,0,,37,59,31,67.8,62.1,,,,,,,,,,,,,,,,,2
1986,St John's,1,auburn,0,-16,0,1,0.8611111111,9,0.2903225806,21,21,1,0,27,1,,16,47,36,77.1,66.2,,,,,,,,,,,,,,,,,1986,Auburn,8,0,1,0.6666666667,7,0.2272727273,8,10,0,0,8,0,,25,22,33,72.1,66.8,,,,,,,,,,,,,,,,,2
1986,Georgia Tech,2,villanova,1,5,0,0,0.7941176471,7,0.3333333333,5,11,0,0,6,0,,6,2,34,73.8,63.7,,,,,,,,,,,,,,,,,1986,Villanova,10,0,1,0.6216216216,6,0.3913043478,13,15,1,1,13,0,,48,46,37,69.8,66.2,,,,,,,,,,,,,,,,,2
1986,Louisville,2,bradley,1,14,0,1,0.8205128205,10,0.21875,15,15,2,0,22,1,,8,9,39,79.3,69.1,,,,,,,,,,,,,,,,,1986,Bradley,7,0,0,0.9142857143,9,0.46875,8,8,0,0,6,0,,44,92,35,71.5,64.1,,,,,,,,,,,,,,,,,2
1986,Michigan,2,iowa st,0,-3,0,0,0.84375,8,0.2592592593,6,6,0,0,9,1,,3,15,32,76.7,64.4,,,,,,,,,,,,,,,,,1986,Iowa St,7,0,0,0.6666666667,7,0.2727272727,6,21,0,0,18,0,,26,6,33,74.8,71,,,,,,,,,,,,,,,,,2
1986,Syracuse,2,navy,0,-12,0,1,0.8125,7,0.2692307692,10,10,0,0,11,0,,5,43,32,83.4,68.3,,,,,,,,,,,,,,,,,1986,Navy,7,0,0,0.8571428571,10,0.3333333333,6,13,0,0,0,1,,28,119,35,76.1,63.9,,,,,,,,,,,,,,,,,2
1986,Memphis,3,lsu,0,-2,0,1,0.8235294118,6,0.2857142857,7,15,1,0,9,0,,12,54,34,82.1,67.9,,,,,,,,,,,,,,,,,1986,LSU,11,0,1,0.6842105263,5,0.3846153846,14,14,1,0,16,0,,22,8,38,74.7,70.3,,,,,,,,,,,,,,,,,2
1986,UNC,3,uab,1,18,0,1,0.8235294118,5,0.2142857143,25,25,2,1,55,0,,1,34,34,86.6,69,,,,,,,,,,,,,,,,,1986,UAB,6,0,1,0.6944444444,5,0.28,8,25,0,0,23,0,,30,45,36,67.6,60.5,,,,,,,,,,,,,,,,,2
1986,Georgetown,4,michigan st,0,-12,0,1,0.75,6,0.375,14,14,3,1,15,0,,15,42,32,76.7,66,,,,,,,,,,,,,,,,,1986,Michigan St,5,0,0,0.7419354839,8,0.3043478261,10,15,0,0,14,0,,10,36,31,83.1,71.3,,,,,,,,,,,,,,,,,2
1986,Illinois,4,alabama,1,2,0,1,0.6875,7,0.3181818182,11,24,0,0,20,0,,9,19,32,72.7,61.8,,,,,,,,,,,,,,,,,1986,Alabama,5,0,1,0.7272727273,6,0.2916666667,6,6,0,0,7,0,,18,31,33,75,67.4,,,,,,,,,,,,,,,,,2
1986,Oklahoma,4,depaul,0,-5,0,1,0.7428571429,4,0.1923076923,6,12,0,0,8,0,,13,33,35,85.9,76.5,,,,,,,,,,,,,,,,,1986,DePaul,12,0,1,0.5806451613,4,0.2222222222,2,2,0,0,2,0,,38,38,31,69.5,66.1,,,,,,,,,,,,,,,,,2
1986,UNLV,4,maryland,1,6,0,1,0.8684210526,8,0.4242424242,13,18,0,0,38,1,,23,66,38,78.6,68.2,,,,,,,,,,,,,,,,,1986,Maryland,5,0,1,0.5757575758,7,0.3684210526,15,26,0,0,31,0,,21,4,33,69.5,65.5,,,,,,,,,,,,,,,,,2
1986,NC State,6,arkansas-little rock,1,14,0,0,0.6176470588,4,0.1428571429,6,15,1,1,13,0,,17,11,34,70.3,63.8,,,,,,,,,,,,,,,,,1986,Arkansas-Little Rock,14,0,0,0.6764705882,9,0.347826087,2,2,0,0,0,1,,121,210,34,79.8,73.5,,,,,,,,,,,,,,,,,2
1986,St Joseph's,6,cleveland st,0,-6,0,0,0.8125,9,0.2692307692,5,5,0,0,6,1,,59,123,32,69.4,62.7,,,,,,,,,,,,,,,,,1986,Cleveland St,14,0,0,0.8787878788,10,0.4137931034,3,3,0,0,0,1,,27,182,33,87.1,70.9,,,,,,,,,,,,,,,,,2
1987,Georgetown,1,ohio st,1,3,1,1,0.8529411765,10,0.3103448276,15,15,3,1,19,1,,10,23,34,75.2,66.1,,,,,,,,,,,,,,,,,1987,Ohio St,9,0,1,0.6060606061,6,0.3,1,9,0,0,8,0,,18,16,33,84.4,78.2,,,,,,,,,,,,,,,,,2
1987,Indiana,1,auburn,1,17,1,0,0.8823529412,8,0.2333333333,16,22,0,1,27,1,,3,6,34,82.5,70.9,,,,,,,,,,,,,,,,,1987,Auburn,8,1,1,0.5806451613,5,0.2777777778,9,11,0,0,9,0,,20,9,31,79.9,75,,,,,,,,,,,,,,,,,2
1987,UNC,1,michigan,1,12,1,1,0.8888888889,9,0.375,26,26,2,1,58,0,,1,12,36,90.5,74.7,,,,,,,,,,,,,,,,,1987,Michigan,9,1,1,0.625,5,0.15,7,7,0,0,12,0,,17,11,32,87,80.7,,,,,,,,,,,,,,,,,2
1987,UNLV,1,kansas st,1,19,1,1,0.9487179487,10,0.3783783784,14,19,0,0,40,1,,2,44,39,92.5,75.5,,,,,,,,,,,,,,,,,1987,Kansas St,9,0,0,0.6451612903,5,0.35,1,5,0,0,1,0,,40,34,31,77.4,73.9,,,,,,,,,,,,,,,,,2
1987,Alabama,2,new oreleans,1,25,1,1,0.8484848485,9,0.3571428571,7,7,0,0,9,1,,6,8,33,80,69.6,,,,,,,,,,,,,,,,,1987,New Orleans,7,0,0,0.8666666667,9,0.2692307692,2,2,0,0,0,0,,37,154,30,81.5,69.6,,,,,,,,,,,,,,,,,2
1987,Iowa,2,utep,1,2,1,1,0.8571428571,8,0.4666666667,1,16,0,0,5,0,,4,24,35,87.2,74.7,,,,,,,,,,,,,,,,,1987,UTEP,7,1,1,0.78125,9,0.36,26,26,0,0,17,0,,39,104,32,78.1,69.7,,,,,,,,,,,,,,,,,2
1987,Syracuse,2,W Kentucky,1,18,1,1,0.8157894737,7,0.2580645161,11,11,0,0,17,0,,9,18,38,82.1,72.4,,,,,,,,,,,,,,,,,1987,W Kentucky,10,1,0,0.7631578947,8,0.3793103448,1,17,0,0,3,0,,28,106,38,78.5,68.1,,,,,,,,,,,,,,,,,2
1987,Temple,2,lsu,0,-10,1,1,0.8888888889,9,0.4375,5,15,0,0,4,1,,25,97,36,75,64.7,,,,,,,,,,,,,,,,,1987,LSU,10,1,1,0.6153846154,6,0.25,15,15,2,0,19,0,,30,3,39,69.7,68.4,,,,,,,,,,,,,,,,,2
1987,DePaul,3,st john's,1,8,1,1,0.9032258065,9,0.3928571429,3,3,0,0,5,1,,15,101,31,76.1,62.5,,,,,,,,,,,,,,,,,1987,St John's,6,1,1,0.7,6,0.2380952381,22,22,1,0,29,0,,26,33,30,70.5,64.6,,,,,,,,,,,,,,,,,2
1987,Pittsburgh,3,oklahoma,0,-3,0,1,0.7575757576,7,0.36,1,14,0,0,0,0,,13,32,33,83.6,74.2,,,,,,,,,,,,,,,,,1987,Oklahoma,6,1,1,0.7058823529,4,0.2083333333,7,13,0,0,9,0,,12,26,34,89.1,80.1,,,,,,,,,,,,,,,,,2
1987,Purdue,3,florida,0,-19,1,1,0.8333333333,8,0.4,7,9,0,0,6,0,,7,22,30,81.8,71.7,,,,,,,,,,,,,,,,,1987,Florida,6,0,0,0.6764705882,5,0.2608695652,7,35,0,0,23,0,,5,20,34,84.1,71.9,,,,,,,,,,,,,,,,,2
1987,TCU,4,notre dame,0,-1,0,0,0.7741935484,7,0.5,8,16,0,0,6,0,,29,50,31,70.9,63.7,,,,,,,,,,,,,,,,,1987,Notre Dame,5,1,1,0.75,9,0.2916666667,16,17,0,0,25,0,,32,45,32,65.1,59.4,,,,,,,,,,,,,,,,,2
1987,UCLA,4,wyoming,0,-10,0,0,0.78125,9,0.28,3,5,0,0,3,1,,27,38,32,77.9,71.7,,,,,,,,,,,,,,,,,1987,Wyoming,12,0,0,0.7058823529,7,0.2916666667,9,11,0,0,7,1,,56,93,34,70.8,65.9,,,,,,,,,,,,,,,,,2
1987,Duke,5,xavier,1,5,1,1,0.7272727273,6,0.25,7,12,1,0,10,0,,11,35,33,76.9,67.2,,,,,,,,,,,,,,,,,1987,Xavier,13,1,0,0.59375,7,0.2105263158,2,2,0,0,0,1,,114,145,32,76.4,74.4,,,,,,,,,,,,,,,,,2
1987,Kansas,5,missouri st,1,4,1,1,0.6944444444,5,0.28,4,6,1,0,12,0,,24,29,36,73.3,67.7,,,,,,,,,,,,,,,,,1987,Missouri St,13,0,0,0.8235294118,10,0.2857142857,4,4,0,0,0,1,,43,169,34,69.6,58.2,,,,,,,,,,,,,,,,,2
1987,Providence,6,austin peay,1,3,0,0,0.7352941176,5,0.32,2,7,0,0,5,0,,16,54,34,86.7,76.9,,,,,,,,,,,,,,,,,1987,Austin Peay,14,0,0,0.625,9,0.4,2,16,0,0,4,1,,107,131,32,78.3,76.2,,,,,,,,,,,,,,,,,2
1988,Arizona,1,seton hall,1,29,1,1,0.9210526316,10,0.2571428571,5,15,0,0,17,1,,2,27,38,84.8,64.3,,,,,,,,,,,,,,,,,1988,Seton Hall,8,0,0,0.6285714286,7,0.1818181818,6,13,0,0,2,0,,21,39,35,78.4,71.2,,,,,,,,,,,,,,,,,2
1988,Oklahoma,1,auburn,1,20,1,1,0.8974358974,9,0.2,8,14,0,0,12,1,,1,35,39,102.9,81,,,,,,,,,,,,,,,,,1988,Auburn,8,1,1,0.6333333333,7,0.2631578947,10,12,0,0,11,0,,24,13,30,76.7,71.8,,,,,,,,,,,,,,,,,2
1988,Purdue,1,memphis,1,27,1,1,0.8787878788,9,0.4137931034,8,10,0,0,7,1,,6,22,33,84.6,71.6,,,,,,,,,,,,,,,,,1988,Memphis St,9,0,0,0.625,7,0.15,2,2,0,0,1,0,,47,51,32,78.4,74.6,,,,,,,,,,,,,,,,,2
1988,Temple,1,georgetown,1,21,1,1,0.9411764706,10,0.4375,6,16,0,0,5,1,,11,89,34,76.8,61.2,,,,,,,,,,,,,,,,,1988,Georgetown,8,1,1,0.6666666667,5,0.35,16,16,3,1,20,0,,23,28,30,70.7,64.9,,,,,,,,,,,,,,,,,2
1988,Duke,2,smu,1,15,1,1,0.8,7,0.2857142857,8,13,1,0,12,1,,3,29,35,83.8,68.8,,,,,,,,,,,,,,,,,1988,SMU,7,0,0,0.8,9,0.25,8,13,0,0,9,1,,42,128,35,82.3,71.6,,,,,,,,,,,,,,,,,2
1988,Kentucky,2,maryland,1,9,1,1,0.8181818182,8,0.2592592593,3,19,0,0,23,1,,10,21,33,79.9,68.9,,,,,,,,,,,,,,,,,1988,Maryland,7,0,1,0.5806451613,5,0.3888888889,2,2,0,0,0,0,,36,23,31,75.6,72.4,,,,,,,,,,,,,,,,,2
1988,Pittsburgh,2,vanderbilt,0,-6,1,0,0.7741935484,7,0.4583333333,2,15,0,0,0,0,,16,31,31,79.8,71,,,,,,,,,,,,,,,,,1988,Vanderbilt,7,0,0,0.6451612903,4,0.2,7,32,0,0,13,0,,27,32,31,78.7,72.8,,,,,,,,,,,,,,,,,2
